id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
145608, 128823, -4337.805, -4088.557, 2.750, 104851, -4336.391, -4087.143, 2.750,false,false,true,,
145594, 148160, -4260.023, -3996.634, 2.750, 134346, -4258.609, -3995.219, 2.750,false,false,true,,
145402, 149911, -4315.177, -4051.788, 2.750, 131754, -4303.864, -4040.474, 2.750,false,false,true,,
145247, 102740, -4301.035, -4037.646, 2.750, 147895, -4302.449, -4039.060, 2.750,false,false,true,,
144967, 149909, -4286.893, -4023.503, 2.750, 80490, -4275.579, -4012.190, 2.750,false,false,true,,
144799, 148160, -4260.023, -3996.634, 2.750, 147251, -4261.437, -3998.048, 2.750,false,false,true,,
143983, 149912, -4341.340, -4085.022, 2.750, 142933, -4339.926, -4083.607, 2.750,false,false,true,,
143225, 125774, -4316.591, -4053.202, 2.750, 149911, -4315.177, -4051.788, 2.750,false,false,true,,
143150, 143404, -4257.902, -4001.583, 2.750, 138924, -4269.215, -4012.897, 2.750,false,false,true,,
142830, 130347, -4252.952, -4003.705, 2.750, 140174, -4254.366, -4005.119, 2.750,false,false,true,,
142724, 87335, -4247.295, -3983.906, 2.750, 100411, -4245.881, -3982.491, 2.750,false,false,true,,
142603, 144800, -4297.500, -4041.181, 2.750, 144966, -4298.914, -4042.595, 2.750,false,false,true,,
142382, 134346, -4258.609, -3995.219, 2.750, 87335, -4247.295, -3983.906, 2.750,false,false,true,,
141591, 142933, -4339.926, -4083.607, 2.750, 149840, -4328.612, -4072.294, 2.750,false,false,true,,
141365, 128823, -4337.805, -4088.557, 2.750, 147039, -4339.219, -4089.971, 2.750,false,false,true,,
141135, 87043, -4322.249, -4073.001, 2.750, 144473, -4323.663, -4074.415, 2.750,false,false,true,,
140650, 104851, -4336.391, -4087.143, 2.750, 131364, -4325.077, -4075.829, 2.750,false,false,true,,
140528, 113504, -4284.771, -4028.453, 2.750, 149917, -4283.357, -4027.039, 2.750,false,false,true,,
140069, 147039, -4339.219, -4089.971, 2.750, 144150, -4350.533, -4101.285, 2.750,false,false,true,,
139950, 149520, -4344.876, -4081.486, 2.750, 122304, -4346.290, -4082.900, 2.750,false,false,true,,
138296, 149899, -4281.236, -4031.989, 2.750, 149900, -4282.650, -4033.403, 2.750,false,false,true,,
137567, 132608, -4288.307, -4024.918, 2.750, 100274, -4289.722, -4026.332, 2.750,false,false,true,,
136652, 100274, -4289.722, -4026.332, 2.750, 102740, -4301.035, -4037.646, 2.750,false,false,true,,
136492, 132608, -4288.307, -4024.918, 2.750, 149909, -4286.893, -4023.503, 2.750,false,false,true,,
136425, 80490, -4275.579, -4012.190, 2.750, 149928, -4274.165, -4010.776, 2.750,false,false,true,,
134836, 139305, -4314.470, -4058.152, 2.750, 122321, -4325.784, -4069.465, 2.750,false,false,true,,
132001, 149914, -4311.642, -4055.323, 2.750, 149831, -4300.328, -4044.010, 2.750,false,false,true,,
131695, 137783, -4296.792, -4047.545, 2.750, 148119, -4295.378, -4046.131, 2.750,false,false,true,,
131357, 149520, -4344.876, -4081.486, 2.750, 97969, -4343.461, -4080.072, 2.750,false,false,true,,
129992, 125774, -4316.591, -4053.202, 2.750, 143165, -4318.006, -4054.616, 2.750,false,false,true,,
129141, 131754, -4303.864, -4040.474, 2.750, 147895, -4302.449, -4039.060, 2.750,false,false,true,,
127926, 132598, -4308.106, -4058.859, 2.750, 137783, -4296.792, -4047.545, 2.750,false,false,true,,
127439, 149900, -4282.650, -4033.403, 2.750, 138763, -4293.964, -4044.717, 2.750,false,false,true,,
126478, 147087, -4309.521, -4060.273, 2.750, 132598, -4308.106, -4058.859, 2.750,false,false,true,,
126128, 147031, -4279.822, -4030.574, 2.750, 146630, -4268.508, -4019.261, 2.750,false,false,true,,
125750, 147087, -4309.521, -4060.273, 2.750, 147200, -4310.935, -4061.687, 2.750,false,false,true,,
125747, 147200, -4310.935, -4061.687, 2.750, 87043, -4322.249, -4073.001, 2.750,false,false,true,,
123859, 149899, -4281.236, -4031.989, 2.750, 147031, -4279.822, -4030.574, 2.750,false,false,true,,
120715, 113570, -4216.122, -3959.696, 2.754, 111932, -4242.345, -3986.027, 2.750,false,false,true,,
117843, 143165, -4318.006, -4054.616, 2.750, 135583, -4329.319, -4065.930, 2.750,false,false,true,,
62863, 140174, -4254.366, -4005.119, 2.750, 149904, -4265.680, -4016.432, 2.750,false,false,true,,
112257, 113476, -4206.911, -3957.502, 2.756, 113556, -4238.810, -3989.562, 2.750,false,false,true,,
149415, 113470, -4171.778, -3914.559, 2.781, 113535, -4209.761, -3953.273, 2.757,false,false,true,,
141020, 113533, -4167.499, -3917.330, 2.782, 113534, -4188.974, -3935.633, 2.767,false,false,true,,
140638, 113535, -4209.761, -3953.273, 2.757, 113570, -4216.122, -3959.696, 2.754,false,false,true,,
140103, 113534, -4188.974, -3935.633, 2.767, 113535, -4209.761, -3953.273, 2.757,false,false,true,,
138501, 106785, -4169.678, -3912.398, 2.783, 113470, -4171.778, -3914.559, 2.781,false,false,true,,
128399, 113470, -4171.778, -3914.559, 2.781, 113534, -4188.974, -3935.633, 2.767,false,false,true,,
128382, 66825, -4166.092, -3915.882, 2.783, 113533, -4167.499, -3917.330, 2.782,false,false,true,,
115513, 113534, -4188.974, -3935.633, 2.767, 113476, -4206.911, -3957.502, 2.756,false,false,true,,
72438, 113533, -4167.499, -3917.330, 2.782, 113476, -4206.911, -3957.502, 2.756,false,false,true,,
129705, 63051, -4148.051, -3890.002, 2.807, 106785, -4169.678, -3912.398, 2.783,false,false,true,,
129704, 52693, -4101.816, -3841.111, 2.880, 63051, -4148.051, -3890.002, 2.807,false,false,true,,
128381, 65019, -4144.443, -3893.464, 2.807, 66825, -4166.092, -3915.882, 2.783,false,false,true,,
128360, 104870, -4098.156, -3844.518, 2.880, 65019, -4144.443, -3893.464, 2.807,false,false,true,,
92491, 73316, -6630.323, -250.907, 5.687, 90160, -6682.060, -254.562, 7.650,false,false,false,standard/country_medium_old.lua,
91221, 64292, -6578.586, -247.251, 3.725, 73316, -6630.323, -250.907, 5.687,false,false,false,standard/country_medium_old.lua,
33276, 15810, -6585.771, -95.203, 7.650, 33275, -6709.155, -107.541, 7.650,false,false,false,standard/country_small_new.lua,
144524, 43015, -4241.720, -640.481, 0.476, 49242, -4329.711, -639.279, 0.500,false,false,false,standard/town_medium_new.lua,
134586, 43015, -4241.720, -640.481, 0.476, 42914, -4240.654, -562.700, 2.115,false,false,false,standard/town_medium_new.lua,
150547, 43365, -4090.736, -538.789, 2.236, 21112, -4154.220, -546.182, 2.752,false,false,false,standard/town_medium_new.lua,
121255, 42544, -4154.453, -629.146, 0.450, 43015, -4241.720, -640.481, 0.476,false,false,false,standard/town_medium_new.lua,
112187, 21112, -4154.220, -546.182, 2.752, 42914, -4240.654, -562.700, 2.115,false,false,false,standard/town_medium_new.lua,
98187, 42544, -4154.453, -629.146, 0.450, 21112, -4154.220, -546.182, 2.752,false,false,false,standard/town_small_new.lua,
78768, 42235, -4066.529, -625.492, 0.337, 42544, -4154.453, -629.146, 0.450,false,false,false,standard/town_medium_new.lua,
136797, 43103, -4193.084, -374.636, 1.953, 149219, -4271.236, -415.089, 0.953,false,false,false,standard/town_medium_new.lua,
140019, 43343, -4184.634, -403.659, 2.762, 43103, -4193.084, -374.636, 1.953,false,false,false,standard/town_medium_new.lua,
101919, 42876, -4112.027, -386.390, 1.600, 54579, -4095.863, -499.653, 2.156,false,false,false,standard/town_small_new.lua,
101832, 42876, -4112.027, -386.390, 1.600, 43343, -4184.634, -403.659, 2.762,false,false,false,standard/town_medium_new.lua,
76969, 21112, -4154.220, -546.182, 2.752, 42920, -4170.732, -459.745, 3.700,false,false,false,standard/town_medium_new.lua,
58616, 42920, -4170.732, -459.745, 3.700, 43343, -4184.634, -403.659, 2.762,false,false,false,standard/town_medium_new.lua,
146094, 43103, -4193.084, -374.636, 1.953, 132932, -4239.667, -299.997, 0.100,false,false,false,standard/town_medium_new.lua,
129641, 44358, -4039.838, -3773.509, 3.022, 52693, -4101.816, -3841.111, 2.880,false,false,true,,
129640, 44279, -3978.761, -3705.072, 3.197, 44358, -4039.838, -3773.509, 3.022,false,false,true,,
128357, 104870, -4098.156, -3844.518, 2.880, 104989, -4036.129, -3776.862, 3.022,false,false,true,,
128356, 104989, -4036.129, -3776.862, 3.022, 105166, -3975.011, -3708.379, 3.197,false,false,true,,
128358, 105166, -3975.011, -3708.379, 3.197, 105437, -3914.650, -3639.215, 3.393,false,false,true,,
127987, 42957, -3918.432, -3635.946, 3.393, 44279, -3978.761, -3705.072, 3.197,false,false,true,,
127629, 42621, -3858.698, -3566.271, 3.596, 42957, -3918.432, -3635.946, 3.393,false,false,true,,
126436, 105437, -3914.650, -3639.215, 3.393, 105476, -3854.890, -3569.511, 3.596,false,false,true,,
137978, 97846, -3105.101, -3990.478, 7.950, 96094, -3106.965, -4078.287, 15.439,false,false,false,standard/town_medium_new.lua,
146053, 81704, -3098.368, -3902.736, 2.455, 97846, -3105.101, -3990.478, 7.950,false,false,false,standard/town_medium_new.lua,
118564, 88359, -3839.966, -3544.216, 3.659, 42621, -3858.698, -3566.271, 3.596,false,false,true,,
113361, 3977, -3879.588, -3401.227, 2.319, 113506, -3856.929, -3425.340, 2.455,false,false,true,,
109745, 107443, -3894.275, -3387.651, 2.319, 3977, -3879.588, -3401.227, 2.319,false,false,true,,
123855, 29734, -3789.767, -3484.737, 3.822, 38663, -3812.263, -3511.453, 3.750,false,false,true,,
122871, 105915, -3808.441, -3514.677, 3.750, 107247, -3785.940, -3487.955, 3.822,false,false,true,,
117706, 88030, -3830.031, -3470.912, 3.036, 113609, -3824.174, -3502.095, 3.432,false,false,true,,
109888, 113653, -3826.014, -3451.226, 2.915, 3841, -3784.728, -3461.519, 3.564,false,false,true,,
124716, 38663, -3812.263, -3511.453, 3.750, 88359, -3839.966, -3544.216, 3.659,false,false,true,,
123755, 113515, -3766.517, -3457.042, 3.893, 29734, -3789.767, -3484.737, 3.822,false,false,true,,
122862, 107247, -3785.940, -3487.955, 3.822, 71007, -3748.094, -3442.839, 3.935,false,false,true,,
121175, 113609, -3824.174, -3502.095, 3.432, 88359, -3839.966, -3544.216, 3.659,false,false,true,,
113140, 3841, -3784.728, -3461.519, 3.564, 113515, -3766.517, -3457.042, 3.893,false,false,true,,
126399, 105476, -3854.890, -3569.511, 3.596, 105915, -3808.441, -3514.677, 3.750,false,false,true,,
118571, 113506, -3856.929, -3425.340, 2.455, 88030, -3830.031, -3470.912, 3.036,false,false,true,,
113872, 113506, -3856.929, -3425.340, 2.455, 113653, -3826.014, -3451.226, 2.915,false,false,true,,
113271, 113515, -3766.517, -3457.042, 3.893, 71007, -3748.094, -3442.839, 3.935,false,false,true,,
86106, 108516, -3740.398, -3425.853, 3.967, 113515, -3766.517, -3457.042, 3.893,false,false,true,,
57039, 71007, -3748.094, -3442.839, 3.935, 113654, -3712.879, -3400.731, 4.029,false,false,true,,
90254, 113548, -3648.250, -3315.572, 4.170, 103415, -3681.526, -3355.396, 4.109,false,false,true,,
84384, 103415, -3681.526, -3355.396, 4.109, 108516, -3740.398, -3425.853, 3.967,false,false,true,,
53591, 107933, -3677.688, -3358.601, 4.109, 43286, -3644.128, -3318.436, 4.170,false,false,true,,
40711, 113654, -3712.879, -3400.731, 4.029, 107933, -3677.688, -3358.601, 4.109,false,false,true,,
127943, 109779, -3598.304, -3255.956, 4.227, 102430, -3583.214, -3241.890, 4.234,false,false,true,,
94373, 109779, -3598.304, -3255.956, 4.227, 113548, -3648.250, -3315.572, 4.170,false,false,true,,
89968, 102430, -3583.214, -3241.890, 4.234, 100408, -3594.475, -3259.170, 4.227,false,false,true,,
70396, 111107, -3571.934, -3224.615, 4.238, 109779, -3598.304, -3255.956, 4.227,false,false,true,,
51436, 43286, -3644.128, -3318.436, 4.170, 100408, -3594.475, -3259.170, 4.227,false,false,true,,
144892, 147875, -3640.019, -3202.249, 2.049, 145427, -3613.956, -3164.212, 2.918,false,false,false,standard/country_medium_new.lua,
137601, 145427, -3613.956, -3164.212, 2.918, 126510, -3587.893, -3126.177, 3.787,false,false,false,standard/country_medium_new.lua,
151120, 101578, -3546.998, -3226.073, 4.239, 104266, -3548.288, -3227.602, 4.239,false,false,true,,
149444, 108249, -3535.387, -3212.319, 4.239, 108546, -3534.097, -3210.791, 4.239,false,false,true,,
148478, 43971, -3548.139, -3204.171, 4.239, 42896, -3558.460, -3216.398, 4.239,false,false,true,,
148366, 45124, -3546.849, -3202.643, 4.239, 48778, -3545.559, -3201.115, 4.239,false,false,true,,
147466, 113489, -3566.825, -3226.312, 4.238, 90475, -3559.750, -3217.926, 4.239,false,false,true,,
144446, 121005, -3550.670, -3199.418, 4.239, 120612, -3551.960, -3200.946, 4.239,false,false,true,,
144363, 120612, -3551.960, -3200.946, 4.239, 120460, -3562.281, -3213.172, 4.239,false,false,true,,
144362, 120460, -3562.281, -3213.172, 4.239, 95878, -3563.571, -3214.701, 4.239,false,false,true,,
142114, 132170, -3530.276, -3214.016, 4.239, 132647, -3519.955, -3201.790, 4.239,false,false,true,,
142092, 132100, -3531.566, -3215.544, 4.239, 131761, -3532.856, -3217.073, 4.239,false,false,true,,
142090, 131761, -3532.856, -3217.073, 4.239, 127788, -3543.177, -3229.299, 4.239,false,false,true,,
142089, 127788, -3543.177, -3229.299, 4.239, 128277, -3544.468, -3230.827, 4.239,false,false,true,,
133339, 45124, -3546.849, -3202.643, 4.239, 43971, -3548.139, -3204.171, 4.239,false,false,true,,
129809, 42896, -3558.460, -3216.398, 4.239, 90475, -3559.750, -3217.926, 4.239,false,false,true,,
126430, 95878, -3563.571, -3214.701, 4.239, 105789, -3570.648, -3223.089, 4.238,false,false,true,,
125748, 106723, -3536.677, -3213.847, 4.239, 101578, -3546.998, -3226.073, 4.239,false,false,true,,
122009, 132647, -3519.955, -3201.790, 4.239, 133443, -3518.665, -3200.261, 4.239,false,false,true,,
119822, 108249, -3535.387, -3212.319, 4.239, 106723, -3536.677, -3213.847, 4.239,false,false,true,,
117469, 132100, -3531.566, -3215.544, 4.239, 132170, -3530.276, -3214.016, 4.239,false,false,true,,
80416, 108546, -3534.097, -3210.791, 4.239, 108672, -3523.776, -3198.564, 4.239,false,false,true,,
147203, 41430, -3568.111, -3227.838, 4.238, 113489, -3566.825, -3226.312, 4.238,false,false,true,,
147066, 102430, -3583.214, -3241.890, 4.234, 41430, -3568.111, -3227.838, 4.238,false,false,true,,
126163, 111107, -3571.934, -3224.615, 4.238, 102430, -3583.214, -3241.890, 4.234,false,false,true,,
121693, 100408, -3594.475, -3259.170, 4.227, 41430, -3568.111, -3227.838, 4.238,false,false,true,,
116113, 105789, -3570.648, -3223.089, 4.238, 111107, -3571.934, -3224.615, 4.238,false,false,true,,
151898, 92863, -3487.455, -3124.532, 4.239, 115980, -3486.165, -3123.004, 4.239,false,false,true,,
151474, 114275, -3497.775, -3136.759, 4.239, 92863, -3487.455, -3124.532, 4.239,false,false,true,,
151274, 108672, -3523.776, -3198.564, 4.239, 110591, -3522.486, -3197.036, 4.239,false,false,true,,
150567, 48778, -3545.559, -3201.115, 4.239, 48865, -3535.238, -3188.889, 4.239,false,false,true,,
150264, 114004, -3499.065, -3138.287, 4.239, 114275, -3497.775, -3136.759, 4.239,false,false,true,,
149929, 114004, -3499.065, -3138.287, 4.239, 112293, -3500.356, -3139.815, 4.239,false,false,true,,
149849, 112293, -3500.356, -3139.815, 4.239, 104836, -3510.677, -3152.041, 4.239,false,false,true,,
149672, 78142, -3457.832, -3097.192, 4.239, 78951, -3456.542, -3095.664, 4.239,false,false,true,,
149618, 76789, -3469.443, -3110.947, 4.239, 76104, -3470.733, -3112.475, 4.239,false,false,true,,
149522, 76104, -3470.733, -3112.475, 4.239, 75982, -3481.054, -3124.701, 4.239,false,false,true,,
149400, 75982, -3481.054, -3124.701, 4.239, 75927, -3482.344, -3126.229, 4.239,false,false,true,,
149264, 70707, -3495.245, -3141.512, 4.239, 73513, -3493.955, -3139.984, 4.239,false,false,true,,
149150, 104836, -3510.677, -3152.041, 4.239, 98241, -3511.967, -3153.570, 4.239,false,false,true,,
149096, 97725, -3513.257, -3155.098, 4.239, 98241, -3511.967, -3153.570, 4.239,false,false,true,,
148962, 138113, -3479.962, -3154.413, 4.239, 138892, -3478.672, -3152.885, 4.239,false,false,true,,
148905, 140464, -3465.771, -3137.602, 4.239, 140214, -3467.061, -3139.131, 4.239,false,false,true,,
148775, 66136, -3496.535, -3143.041, 4.239, 65063, -3506.856, -3155.267, 4.239,false,false,true,,
148731, 92562, -3523.578, -3167.324, 4.239, 97725, -3513.257, -3155.098, 4.239,false,false,true,,
148677, 112329, -3497.974, -3167.999, 4.239, 112893, -3496.684, -3166.471, 4.239,false,false,true,,
148094, 122941, -3524.868, -3168.852, 4.239, 92562, -3523.578, -3167.324, 4.239,false,false,true,,
148090, 57937, -3522.337, -3173.606, 4.239, 52894, -3532.658, -3185.832, 4.239,false,false,true,,
148013, 122941, -3524.868, -3168.852, 4.239, 122884, -3526.158, -3170.381, 4.239,false,false,true,,
147664, 61651, -3521.047, -3172.078, 4.239, 57937, -3522.337, -3173.606, 4.239,false,false,true,,
147201, 122884, -3526.158, -3170.381, 4.239, 122563, -3536.479, -3182.607, 4.239,false,false,true,,
147111, 122563, -3536.479, -3182.607, 4.239, 122227, -3537.769, -3184.135, 4.239,false,false,true,,
146856, 48865, -3535.238, -3188.889, 4.239, 48898, -3533.948, -3187.360, 4.239,false,false,true,,
146777, 121196, -3539.059, -3185.663, 4.239, 122227, -3537.769, -3184.135, 4.239,false,false,true,,
146365, 121047, -3549.380, -3197.890, 4.239, 121196, -3539.059, -3185.663, 4.239,false,false,true,,
144447, 121005, -3550.670, -3199.418, 4.239, 121047, -3549.380, -3197.890, 4.239,false,false,true,,
143691, 137188, -3491.573, -3168.168, 4.239, 136413, -3492.863, -3169.696, 4.239,false,false,true,,
142585, 138113, -3479.962, -3154.413, 4.239, 137840, -3481.252, -3155.941, 4.239,false,false,true,,
142127, 115177, -3482.493, -3149.660, 4.239, 115363, -3472.172, -3137.434, 4.239,false,false,true,,
142126, 113160, -3495.394, -3164.942, 4.239, 112893, -3496.684, -3166.471, 4.239,false,false,true,,
142125, 111195, -3521.196, -3195.508, 4.239, 110591, -3522.486, -3197.036, 4.239,false,false,true,,
142119, 135822, -3494.153, -3171.224, 4.239, 136413, -3492.863, -3169.696, 4.239,false,false,true,,
142118, 135689, -3504.474, -3183.450, 4.239, 135822, -3494.153, -3171.224, 4.239,false,false,true,,
142117, 134750, -3507.054, -3186.507, 4.239, 133944, -3517.375, -3198.733, 4.239,false,false,true,,
142116, 115425, -3469.592, -3134.377, 4.239, 115390, -3470.882, -3135.905, 4.239,false,false,true,,
142115, 133944, -3517.375, -3198.733, 4.239, 133443, -3518.665, -3200.261, 4.239,false,false,true,,
137936, 113944, -3483.783, -3151.188, 4.239, 115177, -3482.493, -3149.660, 4.239,false,false,true,,
134714, 65063, -3506.856, -3155.267, 4.239, 64883, -3508.146, -3156.795, 4.239,false,false,true,,
132900, 111600, -3510.875, -3183.282, 4.239, 111195, -3521.196, -3195.508, 4.239,false,false,true,,
130784, 113222, -3485.073, -3152.716, 4.239, 113160, -3495.394, -3164.942, 4.239,false,false,true,,
128642, 135668, -3505.764, -3184.979, 4.239, 134750, -3507.054, -3186.507, 4.239,false,false,true,,
