x,y,z
-1858,-7108,1.65
-1828,-7108,1.2
-1798,-7108,0.15
-1768,-7108,-0.65
-1738,-7108,-0.05
-1708,-7108,0.05
-1678,-7108,0
-1648,-7108,-3.05
-1618,-7108,-10.55
-1588,-7108,-18.4
-1558,-7108,-22.2
-1528,-7108,-26.05
-1498,-7108,-28.45
-1468,-7108,-29.1
-1438,-7108,-31.65
-1408,-7108,-33.9
-1378,-7108,-37.85
-1348,-7108,-38.5
-1318,-7108,-39.7
-1288,-7108,-43.25
-1258,-7108,-38.45
-1228,-7108,-36.4
-1198,-7108,-34.65
-1168,-7108,-33.35
-1138,-7108,-31.05
-1108,-7108,-31.25
-1078,-7108,-27.7
-1048,-7108,-22.45
-1018,-7108,-20.4
-988,-7108,-15.75
-958,-7108,-9.8
-928,-7108,-5
-898,-7108,-1.9
-868,-7108,-0.65
-838,-7108,-1
-808,-7108,-3.7
-778,-7108,-5.7
-748,-7108,-4.3
-718,-7108,-5.5
-688,-7108,-9.5
-658,-7108,-17.1
-628,-7108,-26.35
-598,-7108,-31.15
-568,-7108,-34.65
-538,-7108,-35.6
-508,-7108,-40.25
-478,-7108,-42.3
-448,-7108,-42
-418,-7108,-42.15
-388,-7108,-39.9
-358,-7108,-38.9
-328,-7108,-39
-298,-7108,-40.2
-268,-7108,-41.95
-238,-7108,-42.45
-208,-7108,-44.4
-178,-7108,-41.85
-148,-7108,-40.55
-118,-7108,-39.7
-88,-7108,-39.3
-58,-7108,-41.8
-28,-7108,-41.05
2,-7108,-41.35
32,-7108,-41.05
62,-7108,-39
92,-7108,-42.45
122,-7108,-40.85
152,-7108,-39.85
182,-7108,-40.25
212,-7108,-41.55
242,-7108,-39.65
272,-7108,-41.5
302,-7108,-41.65
332,-7108,-39.4
362,-7108,-40.1
392,-7108,-39.45
422,-7108,-41.05
452,-7108,-42.45
482,-7108,-42.55
512,-7108,-43.3
542,-7108,-43.45
572,-7108,-42.6
602,-7108,-43.65
632,-7108,-40.8
662,-7108,-39.55
692,-7108,-39.55
722,-7108,-42.35
752,-7108,-41.65
782,-7108,-43.25
812,-7108,-41.05
842,-7108,-43.9
872,-7108,-43.95
902,-7108,-46.15
932,-7108,-46.55
962,-7108,-42.2
992,-7108,-41.8
1022,-7108,-41.35
1052,-7108,-41.55
1082,-7108,-43.65
1112,-7108,-41.8
1142,-7108,-40.75
1172,-7108,-39.95
1202,-7108,-40.2
1232,-7108,-42.9
1262,-7108,-44.35
1292,-7108,-42.75
1322,-7108,-42.85
1352,-7108,-45.4
1382,-7108,-42.45
1412,-7108,-43.05
1442,-7108,-40.55
1472,-7108,-43.6
1502,-7108,-43.7
1532,-7108,-46.35
1562,-7108,-46.25
1592,-7108,-47.1
1622,-7108,-42.35
1652,-7108,-41.95
1682,-7108,-43.15
1712,-7108,-43.05
1742,-7108,-44.3
1772,-7108,-42.35
1802,-7108,-43.2
1832,-7108,-42
1862,-7108,-40.4
1892,-7108,-41
1922,-7108,-40.4
1952,-7108,-40.7
1982,-7108,-41.65
2012,-7108,-40.05
2042,-7108,-40.6
2072,-7108,-41.75
2102,-7108,-42.45
2132,-7108,-40.9
2162,-7108,-41.9
2192,-7108,-40.25
2222,-7108,-39.7
2252,-7108,-42.45
2282,-7108,-41.05
2312,-7108,-40.45
2342,-7108,-39.9
2372,-7108,-42.05
2402,-7108,-40.25
2432,-7108,-39.5
2462,-7108,-40.65
2492,-7108,-42.85
2522,-7108,-42.2
2552,-7108,-42.2
2582,-7108,-43.5
2612,-7108,-42.4
2642,-7108,-44.45
2672,-7108,-44.6
2702,-7108,-44.85
2732,-7108,-42.85
2762,-7108,-42.85
2792,-7108,-40.3
2822,-7108,-39
2852,-7108,-41.65
2882,-7108,-41.6
2912,-7108,-41.95
2942,-7108,-42.2
2972,-7108,-45.55
3002,-7108,-42.9
3032,-7108,-45.9
3062,-7108,-44.55
3092,-7108,-44.6
3122,-7108,-45.3
3152,-7108,-42.8
3182,-7108,-40.3
3212,-7108,-41.05
3242,-7108,-42.2
3272,-7108,-40.8
3302,-7108,-36.65
3332,-7108,-36.2
3362,-7108,-36.25
3392,-7108,-34.95
3422,-7108,-34.6
3452,-7108,-33.25
3482,-7108,-35.6
3512,-7108,-35.7
3542,-7108,-38.55
3572,-7108,-35.4
3602,-7108,-38.75
3632,-7108,-40.95
3662,-7108,-39.2
3692,-7108,-38.6
3722,-7108,-39.8
3752,-7108,-36.35
3782,-7108,-33.3
3812,-7108,-33.1
3842,-7108,-35.65
3872,-7108,-34
3902,-7108,-34.65
3932,-7108,-34.4
3962,-7108,-34.8
3992,-7108,-34.3
4022,-7108,-35.8
4052,-7108,-36.9
4082,-7108,-37.4
4112,-7108,-39.15
4142,-7108,-39.6
4172,-7108,-39.15
4202,-7108,-39.4
4232,-7108,-41.85
4262,-7108,-41.35
4292,-7108,-43.25
4322,-7108,-42.35
4352,-7108,-42.65
4382,-7108,-43.75
4412,-7108,-46.05
4442,-7108,-43.1
4472,-7108,-43.25
4502,-7108,-44.45
4532,-7108,-45.05
4562,-7108,-46.9
4592,-7108,-42.3
4622,-7108,-41.7
4652,-7108,-42.05
4682,-7108,-42
4712,-7108,-44.2
4742,-7108,-44.55
4772,-7108,-44.25
4802,-7108,-43.45
4832,-7108,-42.6
4862,-7108,-43.45
4892,-7108,-40.7
4922,-7108,-43.85
4952,-7108,-42.55
4982,-7108,-45.05
5012,-7108,-43.75
5042,-7108,-41.15
5072,-7108,-40.65
5102,-7108,-40.05
5132,-7108,-40.15
5162,-7108,-42.65
5192,-7108,-44.15
5222,-7108,-42.6
5252,-7108,-39.95
5282,-7108,-41.3
5312,-7108,-43.1
5342,-7108,-45.8
5372,-7108,-44.45
5402,-7108,-44.15
5432,-7108,-42.9
5462,-7108,-46.75
5492,-7108,-47.45
5522,-7108,-45.1
5552,-7108,-45.15
5582,-7108,-44.65
5612,-7108,-41.7
5642,-7108,-40.05
5672,-7108,-43.2
5702,-7108,-46.4
5732,-7108,-45.4
5762,-7108,-46.15
5792,-7108,-43.8
5822,-7108,-46.95
5852,-7108,-45.05
5882,-7108,-45.8
5912,-7108,-45.2
5942,-7108,-46.8
5972,-7108,-47.8
6002,-7108,-43
6032,-7108,-42.9
6062,-7108,-43.8
6092,-7108,-42.85
6122,-7108,-41.35
6152,-7108,-45.65
6182,-7108,-47.2
6212,-7108,-45.75
6242,-7108,-45.35
6272,-7108,-41.1
6302,-7108,-42
6332,-7108,-41.55
6362,-7108,-42.25
6392,-7108,-45.1
6422,-7108,-43.15
6452,-7108,-42.45
6482,-7108,-40.2
6512,-7108,-40.2
6542,-7108,-41.7
6572,-7108,-42.4
6602,-7108,-43.5
6632,-7108,-39.6
6662,-7108,-40.85
6692,-7108,-41.35
6722,-7108,-42.3
6752,-7108,-42.3
6782,-7108,-43.8
6812,-7108,-42.6
6842,-7108,-44.05
6872,-7108,-43.75
6902,-7108,-42.9
6932,-7108,-41.5
6962,-7108,-41.05
6992,-7108,-39.15
7022,-7108,-41.95
7052,-7108,-40.6
7082,-7108,-40.1
7112,-7108,-40.8
7142,-7108,-39.5
-7168,-7078,-40.2
-7138,-7078,-42.4
-7108,-7078,-42.85
-7078,-7078,-43
-7048,-7078,-42.35
-7018,-7078,-43.95
-6988,-7078,-41.4
-6958,-7078,-41.65
-6928,-7078,-42.95
-6898,-7078,-41
-6868,-7078,-39.15
-6838,-7078,-40.05
-6808,-7078,-40.25
-6778,-7078,-39.6
-6748,-7078,-40.65
-6718,-7078,-42
-6688,-7078,-41.4
-6658,-7078,-41.1
-6628,-7078,-45.2
-6598,-7078,-43.2
-6568,-7078,-43.35
-6538,-7078,-42.35
-6508,-7078,-39.4
-6478,-7078,-39.95
-6448,-7078,-40.75
-6418,-7078,-45.15
-6388,-7078,-44.85
-6358,-7078,-40.85
-6328,-7078,-41.5
-6298,-7078,-39.15
-6268,-7078,-40.8
-6238,-7078,-39
-6208,-7078,-39.35
-6178,-7078,-38.15
-6148,-7078,-39.6
-6118,-7078,-40
-6088,-7078,-39
-6058,-7078,-41.15
-6028,-7078,-40.7
-5998,-7078,-41.95
-5968,-7078,-41.65
-5938,-7078,-42.5
-5908,-7078,-44.8
-5878,-7078,-43.15
-5848,-7078,-42.35
-5818,-7078,-42.5
-5788,-7078,-46.4
-5758,-7078,-45.25
-5728,-7078,-43.15
-5698,-7078,-41.2
-5668,-7078,-40.05
-5638,-7078,-40.15
-5608,-7078,-43.25
-5578,-7078,-43.8
-5548,-7078,-44.2
-5518,-7078,-42.05
-5488,-7078,-42.1
-5458,-7078,-41.45
-5428,-7078,-43.5
-5398,-7078,-45.1
-5368,-7078,-43.3
-5338,-7078,-44.1
-5308,-7078,-44.4
-5278,-7078,-44.1
-5248,-7078,-42.25
-5218,-7078,-41.1
-5188,-7078,-40.35
-5158,-7078,-40.05
-5128,-7078,-38.65
-5098,-7078,-39
-5068,-7078,-39.9
-5038,-7078,-41.75
-5008,-7078,-41.15
-4978,-7078,-40.9
-4948,-7078,-41.35
-4918,-7078,-40.25
-4888,-7078,-40.75
-4858,-7078,-40.4
-4828,-7078,-39.75
-4798,-7078,-38.6
-4768,-7078,-40.8
-4738,-7078,-40.7
-4708,-7078,-42.8
-4678,-7078,-45.45
-4648,-7078,-42.1
-4618,-7078,-43.5
-4588,-7078,-42.45
-4558,-7078,-41.35
-4528,-7078,-44.25
-4498,-7078,-42.35
-4468,-7078,-43.3
-4438,-7078,-42.25
-4408,-7078,-41.35
-4378,-7078,-45.7
-4348,-7078,-43.7
-4318,-7078,-43.5
-4288,-7078,-42.8
-4258,-7078,-41.75
-4228,-7078,-40.6
-4198,-7078,-42.7
-4168,-7078,-41.25
-4138,-7078,-44.7
-4108,-7078,-44.7
-4078,-7078,-41.15
-4048,-7078,-40
-4018,-7078,-42.65
-3988,-7078,-42.8
-3958,-7078,-43.1
-3928,-7078,-41.95
-3898,-7078,-41.85
-3868,-7078,-44
-3838,-7078,-42.2
-3808,-7078,-41.4
-3778,-7078,-41.1
-3748,-7078,-41.3
-3718,-7078,-40.35
-3688,-7078,-41
-3658,-7078,-42.05
-3628,-7078,-40.05
-3598,-7078,-40.9
-3568,-7078,-41.15
-3538,-7078,-39.45
-3508,-7078,-42.65
-3478,-7078,-41.9
-3448,-7078,-40.2
-3418,-7078,-39.5
-3388,-7078,-39.3
-3358,-7078,-39
-3328,-7078,-39.75
-3298,-7078,-40.05
-3268,-7078,-39.8
-3238,-7078,-40.2
-3208,-7078,-40.75
-3178,-7078,-42.55
-3148,-7078,-45
-3118,-7078,-43.2
-3088,-7078,-43.45
-3058,-7078,-44
-3028,-7078,-40.95
-2998,-7078,-39.75
-2968,-7078,-40.8
-2938,-7078,-44.25
-2908,-7078,-42.75
-2878,-7078,-41.45
-2848,-7078,-42.45
-2818,-7078,-41.5
-2788,-7078,-41.6
-2758,-7078,-44.95
-2728,-7078,-47.1
-2698,-7078,-42.95
-2668,-7078,-41.2
-2638,-7078,-41.2
-2608,-7078,-41.3
-2578,-7078,-43.9
-2548,-7078,-40.8
-2518,-7078,-39.65
-2488,-7078,-40.7
-2458,-7078,-41.5
-2428,-7078,-42.35
-2398,-7078,-39.95
-2368,-7078,-39.65
-2338,-7078,-40.55
-2308,-7078,-40.4
-2278,-7078,-40.1
-2248,-7078,-36.2
-2218,-7078,-34.65
-2188,-7078,-33.4
-2158,-7078,-29.9
-2128,-7078,-22.6
-2098,-7078,-27.05
-2068,-7078,-34.3
-2038,-7078,-30.15
-2008,-7078,-19.45
-1978,-7078,-12.65
-1948,-7078,-3.35
-1918,-7078,0.5
-1888,-7078,1.45
-1858,-7078,1.5
-1828,-7078,0.95
-1798,-7078,-0.3
-1768,-7078,-4.65
-1738,-7078,-5.45
-1708,-7078,-6.5
-1678,-7078,-3.45
-1648,-7078,-1.1
-1618,-7078,-7.7
-1588,-7078,-15.25
-1558,-7078,-20.15
-1528,-7078,-23.25
-1498,-7078,-25.35
-1468,-7078,-28.75
-1438,-7078,-30.75
-1408,-7078,-35.25
-1378,-7078,-35.9
-1348,-7078,-37.65
-1318,-7078,-38.75
-1288,-7078,-41.35
-1258,-7078,-39.1
-1228,-7078,-34.45
-1198,-7078,-33.8
-1168,-7078,-31.5
-1138,-7078,-28.8
-1108,-7078,-26.9
-1078,-7078,-20.9
-1048,-7078,-17.15
-1018,-7078,-12.95
-988,-7078,-10.9
-958,-7078,-7.85
-928,-7078,-3.4
-898,-7078,-0.8
-868,-7078,-0.05
-838,-7078,-0.2
-808,-7078,-1.75
-778,-7078,-1.95
-748,-7078,-1
-718,-7078,-2.2
-688,-7078,-5.25
-658,-7078,-11.9
-628,-7078,-24.95
-598,-7078,-32.8
-568,-7078,-33.65
-538,-7078,-36.55
-508,-7078,-41.6
-478,-7078,-44.4
-448,-7078,-40.7
-418,-7078,-40.55
-388,-7078,-39.95
-358,-7078,-41.6
-328,-7078,-41.9
-298,-7078,-42.6
-268,-7078,-44.6
-238,-7078,-41.65
-208,-7078,-44.1
-178,-7078,-45.5
-148,-7078,-44.2
-118,-7078,-42.65
-88,-7078,-40.6
-58,-7078,-42.8
-28,-7078,-43.25
2,-7078,-39.1
32,-7078,-38.65
62,-7078,-39.8
92,-7078,-40.7
122,-7078,-41.4
152,-7078,-40.2
182,-7078,-39.6
212,-7078,-41.05
242,-7078,-41.8
272,-7078,-41.85
302,-7078,-41.5
332,-7078,-39
362,-7078,-41.05
392,-7078,-42.3
422,-7078,-41.55
452,-7078,-41.9
482,-7078,-41.45
512,-7078,-40.55
542,-7078,-42.55
572,-7078,-41.15
602,-7078,-41.65
632,-7078,-42.65
662,-7078,-39.7
692,-7078,-41.55
722,-7078,-43.35
752,-7078,-41.85
782,-7078,-42.35
812,-7078,-41.75
842,-7078,-43.75
872,-7078,-46.6
902,-7078,-44.85
932,-7078,-42.35
962,-7078,-41.1
992,-7078,-41.75
1022,-7078,-39.3
1052,-7078,-41.7
1082,-7078,-40.75
1112,-7078,-41.25
1142,-7078,-42.3
1172,-7078,-39.55
1202,-7078,-41.05
1232,-7078,-41.15
1262,-7078,-44.4
1292,-7078,-40.65
1322,-7078,-40.9
1352,-7078,-43.45
1382,-7078,-45.8
1412,-7078,-42.15
1442,-7078,-42.05
1472,-7078,-41.85
1502,-7078,-41.35
1532,-7078,-42.1
1562,-7078,-44
1592,-7078,-43.7
1622,-7078,-45.6
1652,-7078,-46.3
1682,-7078,-44.1
1712,-7078,-41.9
1742,-7078,-42.85
1772,-7078,-45.4
1802,-7078,-44.65
1832,-7078,-41.95
1862,-7078,-41.15
1892,-7078,-41.9
1922,-7078,-39.65
1952,-7078,-40.9
1982,-7078,-40.25
2012,-7078,-41.2
2042,-7078,-40.9
2072,-7078,-40.9
2102,-7078,-39.1
2132,-7078,-39
2162,-7078,-39.55
2192,-7078,-40.85
2222,-7078,-41.25
2252,-7078,-39.75
2282,-7078,-41.55
2312,-7078,-39.45
2342,-7078,-38.6
2372,-7078,-40.3
2402,-7078,-41.5
2432,-7078,-41.35
2462,-7078,-41.55
2492,-7078,-43.45
2522,-7078,-42
2552,-7078,-39.8
2582,-7078,-40.45
2612,-7078,-40.8
2642,-7078,-44.5
2672,-7078,-42.3
2702,-7078,-43.75
2732,-7078,-43.15
2762,-7078,-40.15
2792,-7078,-41.15
2822,-7078,-40.7
2852,-7078,-41.1
2882,-7078,-42.05
2912,-7078,-41.65
2942,-7078,-42.6
2972,-7078,-45.7
3002,-7078,-43.9
3032,-7078,-43.2
3062,-7078,-43.3
3092,-7078,-45
3122,-7078,-43.2
3152,-7078,-42.6
3182,-7078,-41.6
3212,-7078,-40.95
3242,-7078,-39.9
3272,-7078,-37.9
3302,-7078,-36.8
3332,-7078,-35.25
3362,-7078,-33.15
3392,-7078,-34.65
3422,-7078,-36.15
3452,-7078,-34.4
3482,-7078,-34.3
3512,-7078,-35.7
3542,-7078,-32.55
3572,-7078,-33
3602,-7078,-35.7
3632,-7078,-37.4
3662,-7078,-38.9
3692,-7078,-35.45
3722,-7078,-33.7
3752,-7078,-32.4
3782,-7078,-33.5
3812,-7078,-34.8
3842,-7078,-35.9
3872,-7078,-34.25
3902,-7078,-32.55
3932,-7078,-33.15
3962,-7078,-33.75
3992,-7078,-32.55
4022,-7078,-35.65
4052,-7078,-35.1
4082,-7078,-35.05
4112,-7078,-36.75
4142,-7078,-40.6
4172,-7078,-40.65
4202,-7078,-39.85
4232,-7078,-41.15
4262,-7078,-41.15
4292,-7078,-42.8
4322,-7078,-41.35
4352,-7078,-42.1
4382,-7078,-43.95
4412,-7078,-42.9
4442,-7078,-43
4472,-7078,-44.45
4502,-7078,-42.9
4532,-7078,-47.25
4562,-7078,-44.8
4592,-7078,-45.3
4622,-7078,-42.95
4652,-7078,-41.2
4682,-7078,-43.25
4712,-7078,-41.8
4742,-7078,-42
4772,-7078,-46.05
4802,-7078,-43.2
4832,-7078,-44.85
4862,-7078,-43.5
4892,-7078,-44.35
4922,-7078,-41.75
4952,-7078,-41.25
4982,-7078,-42.4
5012,-7078,-41.05
5042,-7078,-42.05
5072,-7078,-40.45
5102,-7078,-42.55
5132,-7078,-40.95
5162,-7078,-40.65
5192,-7078,-44.15
5222,-7078,-43.3
5252,-7078,-40.25
5282,-7078,-39.1
5312,-7078,-40.45
5342,-7078,-43.5
5372,-7078,-42.8
5402,-7078,-45.05
5432,-7078,-42.75
5462,-7078,-46.35
5492,-7078,-41.5
5522,-7078,-42.7
5552,-7078,-45.75
5582,-7078,-44.75
5612,-7078,-42.85
5642,-7078,-39.85
5672,-7078,-40.35
5702,-7078,-44.15
5732,-7078,-43.95
5762,-7078,-44.35
5792,-7078,-44.7
5822,-7078,-44.3
5852,-7078,-42.75
5882,-7078,-43
5912,-7078,-46.3
5942,-7078,-48.4
5972,-7078,-46.75
6002,-7078,-44.9
6032,-7078,-42.7
6062,-7078,-44.25
6092,-7078,-43.95
6122,-7078,-42.9
6152,-7078,-43.9
6182,-7078,-43.9
6212,-7078,-48.5
6242,-7078,-45.35
6272,-7078,-42.7
6302,-7078,-42.25
6332,-7078,-41.75
6362,-7078,-46.6
6392,-7078,-43
6422,-7078,-44
6452,-7078,-42.15
6482,-7078,-44.05
6512,-7078,-41.2
6542,-7078,-40.15
6572,-7078,-42.35
6602,-7078,-42.7
6632,-7078,-40.9
6662,-7078,-40.9
6692,-7078,-39
6722,-7078,-41
6752,-7078,-40.95
6782,-7078,-44.35
6812,-7078,-42.6
6842,-7078,-46.35
6872,-7078,-45.4
6902,-7078,-40.7
6932,-7078,-39.8
6962,-7078,-40.9
6992,-7078,-42.65
7022,-7078,-40.1
7052,-7078,-39.45
7082,-7078,-39.6
7112,-7078,-40.55
7142,-7078,-43.2
-7168,-7048,-40.85
-7138,-7048,-40.55
-7108,-7048,-41.25
-7078,-7048,-39.7
-7048,-7048,-40.8
-7018,-7048,-42
-6988,-7048,-43.6
-6958,-7048,-42.6
-6928,-7048,-44.55
-6898,-7048,-41.9
-6868,-7048,-39.05
-6838,-7048,-39.05
-6808,-7048,-41.8
-6778,-7048,-41.95
-6748,-7048,-41.05
-6718,-7048,-41.3
-6688,-7048,-41.45
-6658,-7048,-42.8
-6628,-7048,-42.45
-6598,-7048,-42.25
-6568,-7048,-42.25
-6538,-7048,-41.6
-6508,-7048,-38.8
-6478,-7048,-39.95
-6448,-7048,-43.85
-6418,-7048,-42.05
-6388,-7048,-40.8
-6358,-7048,-40.85
-6328,-7048,-40.45
-6298,-7048,-41.65
-6268,-7048,-40.85
-6238,-7048,-39.3
-6208,-7048,-40.5
-6178,-7048,-38.45
-6148,-7048,-39.9
-6118,-7048,-40.35
-6088,-7048,-39.25
-6058,-7048,-42.25
-6028,-7048,-40.5
-5998,-7048,-41.65
-5968,-7048,-39.25
-5938,-7048,-42
-5908,-7048,-40.8
-5878,-7048,-41.75
-5848,-7048,-46.65
-5818,-7048,-45.9
-5788,-7048,-44.8
-5758,-7048,-43.45
-5728,-7048,-42.75
-5698,-7048,-39.45
-5668,-7048,-41
-5638,-7048,-41.05
-5608,-7048,-40.2
-5578,-7048,-42.5
-5548,-7048,-40.95
-5518,-7048,-40.4
-5488,-7048,-41.75
-5458,-7048,-41.45
-5428,-7048,-43.25
-5398,-7048,-46.1
-5368,-7048,-44.85
-5338,-7048,-41.8
-5308,-7048,-42.25
-5278,-7048,-40.55
-5248,-7048,-44.4
-5218,-7048,-40.75
-5188,-7048,-39.8
-5158,-7048,-39
-5128,-7048,-38.6
-5098,-7048,-38.85
-5068,-7048,-41.15
-5038,-7048,-43
-5008,-7048,-43.5
-4978,-7048,-41.5
-4948,-7048,-39.8
-4918,-7048,-39.1
-4888,-7048,-39.8
-4858,-7048,-42
-4828,-7048,-40.25
-4798,-7048,-38.85
-4768,-7048,-41.35
-4738,-7048,-39.75
-4708,-7048,-42.35
-4678,-7048,-44.95
-4648,-7048,-42.3
-4618,-7048,-42.8
-4588,-7048,-39.95
-4558,-7048,-41.65
-4528,-7048,-41.85
-4498,-7048,-41.1
-4468,-7048,-41.75
-4438,-7048,-42.2
-4408,-7048,-42.6
-4378,-7048,-42.2
-4348,-7048,-44.65
-4318,-7048,-43.85
-4288,-7048,-41.35
-4258,-7048,-41.25
-4228,-7048,-43.7
-4198,-7048,-44.3
-4168,-7048,-41.95
-4138,-7048,-43.45
-4108,-7048,-41.65
-4078,-7048,-41.85
-4048,-7048,-40.95
-4018,-7048,-41.2
-3988,-7048,-43.1
-3958,-7048,-43.35
-3928,-7048,-44.45
-3898,-7048,-46.8
-3868,-7048,-43.55
-3838,-7048,-43.2
-3808,-7048,-43.8
-3778,-7048,-41.75
-3748,-7048,-39.1
-3718,-7048,-39.25
-3688,-7048,-40.9
-3658,-7048,-42.3
-3628,-7048,-42.5
-3598,-7048,-41.6
-3568,-7048,-41
-3538,-7048,-40.6
-3508,-7048,-40.65
-3478,-7048,-42.35
-3448,-7048,-43.3
-3418,-7048,-40.55
-3388,-7048,-39.05
-3358,-7048,-38.3
-3328,-7048,-40.2
-3298,-7048,-39.95
-3268,-7048,-38.1
-3238,-7048,-40.15
-3208,-7048,-40
-3178,-7048,-42.15
-3148,-7048,-42.15
-3118,-7048,-43.7
-3088,-7048,-40.8
-3058,-7048,-40.65
-3028,-7048,-41.6
-2998,-7048,-41
-2968,-7048,-43.1
-2938,-7048,-45.2
-2908,-7048,-44.15
-2878,-7048,-41.55
-2848,-7048,-40.35
-2818,-7048,-42.6
-2788,-7048,-44
-2758,-7048,-45.05
-2728,-7048,-45.55
-2698,-7048,-43.05
-2668,-7048,-40.3
-2638,-7048,-39.4
-2608,-7048,-41.45
-2578,-7048,-41.55
-2548,-7048,-42.45
-2518,-7048,-41
-2488,-7048,-39
-2458,-7048,-41.4
-2428,-7048,-41.2
-2398,-7048,-40.8
-2368,-7048,-39.4
-2338,-7048,-40.4
-2308,-7048,-38.55
-2278,-7048,-40.3
-2248,-7048,-37.65
-2218,-7048,-33.75
-2188,-7048,-30.35
-2158,-7048,-16.4
-2128,-7048,-2.95
-2098,-7048,-7.7
-2068,-7048,-20.15
-2038,-7048,-17.1
-2008,-7048,-3.5
-1978,-7048,-0.25
-1948,-7048,0.2
-1918,-7048,0.95
-1888,-7048,1.4
-1858,-7048,1.5
-1828,-7048,1.35
-1798,-7048,0.3
-1768,-7048,-0.55
-1738,-7048,-11.45
-1708,-7048,-10.6
-1678,-7048,-1.25
-1648,-7048,-1.7
-1618,-7048,-5.35
-1588,-7048,-12.4
-1558,-7048,-14.65
-1528,-7048,-16.7
-1498,-7048,-20.1
-1468,-7048,-27.35
-1438,-7048,-30.75
-1408,-7048,-33.25
-1378,-7048,-35.5
-1348,-7048,-36.75
-1318,-7048,-36.95
-1288,-7048,-38.6
-1258,-7048,-38.3
-1228,-7048,-36.45
-1198,-7048,-33.35
-1168,-7048,-32
-1138,-7048,-29.25
-1108,-7048,-22.1
-1078,-7048,-16.15
-1048,-7048,-11.6
-1018,-7048,-7.75
-988,-7048,-5.65
-958,-7048,-4.1
-928,-7048,-2.85
-898,-7048,-0.45
-868,-7048,-0.05
-838,-7048,-0.05
-808,-7048,-1.4
-778,-7048,-0.65
-748,-7048,-0.05
-718,-7048,-0.4
-688,-7048,-2.6
-658,-7048,-9.75
-628,-7048,-23.05
-598,-7048,-32.8
-568,-7048,-34.65
-538,-7048,-37.05
-508,-7048,-41.6
-478,-7048,-44.25
-448,-7048,-41.2
-418,-7048,-40.45
-388,-7048,-39.75
-358,-7048,-41.85
-328,-7048,-42.3
-298,-7048,-41.3
-268,-7048,-41.15
-238,-7048,-40
-208,-7048,-42.7
-178,-7048,-41.15
-148,-7048,-42.35
-118,-7048,-42.35
-88,-7048,-43.9
-58,-7048,-43.35
-28,-7048,-41.6
2,-7048,-39.75
32,-7048,-39.05
62,-7048,-37.75
92,-7048,-38.5
122,-7048,-40.2
152,-7048,-41.55
182,-7048,-41.8
212,-7048,-42.65
242,-7048,-40.9
272,-7048,-38.75
302,-7048,-40.15
332,-7048,-40.8
362,-7048,-41.4
392,-7048,-41.05
422,-7048,-41.35
452,-7048,-44.55
482,-7048,-43.05
512,-7048,-42.4
542,-7048,-40.7
572,-7048,-40.65
602,-7048,-42.7
632,-7048,-43.1
662,-7048,-42.45
692,-7048,-40.85
722,-7048,-42.15
752,-7048,-41.6
782,-7048,-41.1
812,-7048,-40.4
842,-7048,-42.6
872,-7048,-43.65
902,-7048,-45.45
932,-7048,-45.05
962,-7048,-42.85
992,-7048,-41.15
1022,-7048,-41.4
1052,-7048,-39.8
1082,-7048,-40.9
1112,-7048,-43.5
1142,-7048,-42.05
1172,-7048,-41.15
1202,-7048,-40.65
1232,-7048,-41
1262,-7048,-42.95
1292,-7048,-43.15
1322,-7048,-43.45
1352,-7048,-45.35
1382,-7048,-47.1
1412,-7048,-40.9
1442,-7048,-41.55
1472,-7048,-40.55
1502,-7048,-39.85
1532,-7048,-41.9
1562,-7048,-40
1592,-7048,-41.5
1622,-7048,-41.95
1652,-7048,-41.75
1682,-7048,-45.85
1712,-7048,-44.3
1742,-7048,-42.75
1772,-7048,-43.55
1802,-7048,-45.85
1832,-7048,-41.8
1862,-7048,-40.95
1892,-7048,-41.4
1922,-7048,-42.95
1952,-7048,-42.05
1982,-7048,-41.25
2012,-7048,-39.8
2042,-7048,-40.7
2072,-7048,-39.8
2102,-7048,-38.55
2132,-7048,-39.3
2162,-7048,-39.35
2192,-7048,-39.65
2222,-7048,-39.85
2252,-7048,-40.95
2282,-7048,-41.35
2312,-7048,-39.1
2342,-7048,-39.4
2372,-7048,-39.6
2402,-7048,-42
2432,-7048,-40.4
2462,-7048,-41.45
2492,-7048,-42.4
2522,-7048,-40.8
2552,-7048,-40.9
2582,-7048,-40.55
2612,-7048,-41.85
2642,-7048,-44.1
2672,-7048,-40.65
2702,-7048,-40.95
2732,-7048,-40.25
2762,-7048,-41.65
2792,-7048,-42.55
2822,-7048,-39.15
2852,-7048,-39.35
2882,-7048,-40.7
2912,-7048,-42.75
2942,-7048,-46.15
2972,-7048,-45.95
3002,-7048,-44.3
3032,-7048,-41.7
3062,-7048,-43.65
3092,-7048,-41.3
3122,-7048,-41.8
3152,-7048,-42.55
3182,-7048,-43
3212,-7048,-43.3
3242,-7048,-41
3272,-7048,-39.25
3302,-7048,-34.85
3332,-7048,-34.2
3362,-7048,-32.75
3392,-7048,-32.1
3422,-7048,-32.45
3452,-7048,-31.55
3482,-7048,-32.6
3512,-7048,-31.05
3542,-7048,-29.85
3572,-7048,-31.4
3602,-7048,-33.5
3632,-7048,-33.7
3662,-7048,-37.8
3692,-7048,-33.85
3722,-7048,-31.35
3752,-7048,-30.75
3782,-7048,-31.3
3812,-7048,-32.1
3842,-7048,-33.95
3872,-7048,-30.55
3902,-7048,-29.7
